"Date","Source","Site ID","POC","Daily Max 8-hour CO Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"04/02/1993","AQS","550790044","1","1.1","ppm","13","APPLETON AVE","24","100.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"04/03/1993","AQS","550790044","1","1.6","ppm","18","APPLETON AVE","24","100.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"04/04/1993","AQS","550790044","1","1.8","ppm","20","APPLETON AVE","24","100.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"04/05/1993","AQS","550790044","1","0.7","ppm","8","APPLETON AVE","24","100.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"04/06/1993","AQS","550790044","1","0.8","ppm","9","APPLETON AVE","24","100.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"04/07/1993","AQS","550790044","1","1.1","ppm","13","APPLETON AVE","24","100.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"04/08/1993","AQS","550790044","1","2","ppm","23","APPLETON AVE","24","100.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"04/09/1993","AQS","550790044","1","0.8","ppm","9","APPLETON AVE","24","100.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"04/10/1993","AQS","550790044","1","0.7","ppm","8","APPLETON AVE","24","100.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"04/11/1993","AQS","550790044","1","0.4","ppm","5","APPLETON AVE","24","100.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"04/12/1993","AQS","550790044","1","0.3","ppm","3","APPLETON AVE","24","100.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"04/13/1993","AQS","550790044","1","0.3","ppm","3","APPLETON AVE","24","100.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"04/14/1993","AQS","550790044","1","0.3","ppm","3","APPLETON AVE","24","100.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"04/15/1993","AQS","550790044","1","0.3","ppm","3","APPLETON AVE","24","100.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"04/16/1993","AQS","550790044","1","0.8","ppm","9","APPLETON AVE","24","100.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"04/17/1993","AQS","550790044","1","0.7","ppm","8","APPLETON AVE","24","100.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"04/18/1993","AQS","550790044","1","0.8","ppm","9","APPLETON AVE","24","100.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"04/19/1993","AQS","550790044","1","0.5","ppm","6","APPLETON AVE","24","100.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"04/20/1993","AQS","550790044","1","0.3","ppm","3","APPLETON AVE","24","100.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"04/21/1993","AQS","550790044","1","0.8","ppm","9","APPLETON AVE","24","100.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"04/22/1993","AQS","550790044","1","1.2","ppm","14","APPLETON AVE","18","75.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"04/23/1993","AQS","550790044","1","2.7","ppm","31","APPLETON AVE","24","100.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"04/24/1993","AQS","550790044","1","0.4","ppm","5","APPLETON AVE","24","100.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"04/25/1993","AQS","550790044","1","0.3","ppm","3","APPLETON AVE","24","100.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"04/26/1993","AQS","550790044","1","0.3","ppm","3","APPLETON AVE","24","100.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"04/27/1993","AQS","550790044","1","1.2","ppm","14","APPLETON AVE","24","100.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"04/28/1993","AQS","550790044","1","1","ppm","11","APPLETON AVE","24","100.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"04/29/1993","AQS","550790044","1","0.8","ppm","9","APPLETON AVE","24","100.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"04/30/1993","AQS","550790044","1","0.9","ppm","10","APPLETON AVE","24","100.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"05/01/1993","AQS","550790044","1","0.7","ppm","8","APPLETON AVE","24","100.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"05/02/1993","AQS","550790044","1","0.8","ppm","9","APPLETON AVE","24","100.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"05/03/1993","AQS","550790044","1","1.9","ppm","22","APPLETON AVE","24","100.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"05/04/1993","AQS","550790044","1","1.2","ppm","14","APPLETON AVE","24","100.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"05/05/1993","AQS","550790044","1","1.1","ppm","13","APPLETON AVE","24","100.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"05/06/1993","AQS","550790044","1","1.3","ppm","15","APPLETON AVE","24","100.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"05/07/1993","AQS","550790044","1","1","ppm","11","APPLETON AVE","24","100.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"05/08/1993","AQS","550790044","1","0.7","ppm","8","APPLETON AVE","24","100.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"05/09/1993","AQS","550790044","1","0.5","ppm","6","APPLETON AVE","24","100.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"05/10/1993","AQS","550790044","1","0.9","ppm","10","APPLETON AVE","24","100.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"05/11/1993","AQS","550790044","1","0.8","ppm","9","APPLETON AVE","24","100.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"05/12/1993","AQS","550790044","1","0.8","ppm","9","APPLETON AVE","24","100.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"05/13/1993","AQS","550790044","1","0.5","ppm","6","APPLETON AVE","24","100.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"05/14/1993","AQS","550790044","1","0.4","ppm","5","APPLETON AVE","24","100.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"05/15/1993","AQS","550790044","1","0.3","ppm","3","APPLETON AVE","24","100.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"05/16/1993","AQS","550790044","1","0.3","ppm","3","APPLETON AVE","24","100.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"05/17/1993","AQS","550790044","1","1","ppm","11","APPLETON AVE","24","100.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"05/18/1993","AQS","550790044","1","0.6","ppm","7","APPLETON AVE","24","100.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"05/19/1993","AQS","550790044","1","0.8","ppm","9","APPLETON AVE","24","100.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"05/20/1993","AQS","550790044","1","0.7","ppm","8","APPLETON AVE","24","100.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"05/21/1993","AQS","550790044","1","0.9","ppm","10","APPLETON AVE","24","100.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"05/22/1993","AQS","550790044","1","0.7","ppm","8","APPLETON AVE","24","100.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"05/23/1993","AQS","550790044","1","0.5","ppm","6","APPLETON AVE","24","100.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"05/24/1993","AQS","550790044","1","0.3","ppm","3","APPLETON AVE","24","100.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"05/25/1993","AQS","550790044","1","0.4","ppm","5","APPLETON AVE","24","100.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"05/26/1993","AQS","550790044","1","0.4","ppm","5","APPLETON AVE","24","100.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"05/27/1993","AQS","550790044","1","0.9","ppm","10","APPLETON AVE","24","100.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"05/28/1993","AQS","550790044","1","0.4","ppm","5","APPLETON AVE","24","100.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"05/29/1993","AQS","550790044","1","0.4","ppm","5","APPLETON AVE","24","100.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"05/30/1993","AQS","550790044","1","0.5","ppm","6","APPLETON AVE","24","100.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"05/31/1993","AQS","550790044","1","0.4","ppm","5","APPLETON AVE","24","100.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"06/01/1993","AQS","550790044","1","0.4","ppm","5","APPLETON AVE","24","100.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"06/02/1993","AQS","550790044","1","1","ppm","11","APPLETON AVE","24","100.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"06/03/1993","AQS","550790044","1","0.7","ppm","8","APPLETON AVE","24","100.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"06/04/1993","AQS","550790044","1","0.3","ppm","3","APPLETON AVE","24","100.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"06/05/1993","AQS","550790044","1","0.5","ppm","6","APPLETON AVE","24","100.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"06/06/1993","AQS","550790044","1","0.5","ppm","6","APPLETON AVE","24","100.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"06/07/1993","AQS","550790044","1","0.6","ppm","7","APPLETON AVE","24","100.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"06/08/1993","AQS","550790044","1","0.9","ppm","10","APPLETON AVE","24","100.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"06/09/1993","AQS","550790044","1","0.3","ppm","3","APPLETON AVE","24","100.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"06/10/1993","AQS","550790044","1","1","ppm","11","APPLETON AVE","24","100.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"06/11/1993","AQS","550790044","1","2.1","ppm","24","APPLETON AVE","24","100.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"06/12/1993","AQS","550790044","1","0.3","ppm","3","APPLETON AVE","24","100.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"06/13/1993","AQS","550790044","1","0.4","ppm","5","APPLETON AVE","24","100.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"06/14/1993","AQS","550790044","1","0.3","ppm","3","APPLETON AVE","24","100.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"06/15/1993","AQS","550790044","1","0.3","ppm","3","APPLETON AVE","24","100.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"06/16/1993","AQS","550790044","1","0.6","ppm","7","APPLETON AVE","24","100.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"06/17/1993","AQS","550790044","1","0.6","ppm","7","APPLETON AVE","24","100.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"06/18/1993","AQS","550790044","1","0.4","ppm","5","APPLETON AVE","24","100.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"06/19/1993","AQS","550790044","1","0.6","ppm","7","APPLETON AVE","24","100.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"06/20/1993","AQS","550790044","1","0.4","ppm","5","APPLETON AVE","24","100.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"06/21/1993","AQS","550790044","1","0.6","ppm","7","APPLETON AVE","24","100.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"06/22/1993","AQS","550790044","1","0.6","ppm","7","APPLETON AVE","24","100.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"06/23/1993","AQS","550790044","1","0.3","ppm","3","APPLETON AVE","24","100.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"06/24/1993","AQS","550790044","1","0.5","ppm","6","APPLETON AVE","24","100.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"06/25/1993","AQS","550790044","1","0.6","ppm","7","APPLETON AVE","18","75.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"06/26/1993","AQS","550790044","1","0.6","ppm","7","APPLETON AVE","24","100.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"06/27/1993","AQS","550790044","1","0.5","ppm","6","APPLETON AVE","24","100.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"06/28/1993","AQS","550790044","1","0.5","ppm","6","APPLETON AVE","24","100.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"06/29/1993","AQS","550790044","1","0.3","ppm","3","APPLETON AVE","24","100.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"06/30/1993","AQS","550790044","1","0.4","ppm","5","APPLETON AVE","24","100.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"07/01/1993","AQS","550790044","1","0.7","ppm","8","APPLETON AVE","24","100.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"07/02/1993","AQS","550790044","1","1.4","ppm","16","APPLETON AVE","24","100.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"07/03/1993","AQS","550790044","1","1.2","ppm","14","APPLETON AVE","24","100.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"07/04/1993","AQS","550790044","1","0.6","ppm","7","APPLETON AVE","24","100.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"07/05/1993","AQS","550790044","1","0.5","ppm","6","APPLETON AVE","24","100.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"07/06/1993","AQS","550790044","1","0.6","ppm","7","APPLETON AVE","24","100.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"07/07/1993","AQS","550790044","1","1.1","ppm","13","APPLETON AVE","24","100.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"07/08/1993","AQS","550790044","1","1.2","ppm","14","APPLETON AVE","24","100.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"07/09/1993","AQS","550790044","1","0.6","ppm","7","APPLETON AVE","24","100.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"07/10/1993","AQS","550790044","1","0.8","ppm","9","APPLETON AVE","24","100.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"07/11/1993","AQS","550790044","1","0.6","ppm","7","APPLETON AVE","24","100.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"07/12/1993","AQS","550790044","1","0.8","ppm","9","APPLETON AVE","24","100.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"07/13/1993","AQS","550790044","1","0.9","ppm","10","APPLETON AVE","24","100.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"07/14/1993","AQS","550790044","1","0.4","ppm","5","APPLETON AVE","24","100.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"07/15/1993","AQS","550790044","1","0.5","ppm","6","APPLETON AVE","24","100.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"07/16/1993","AQS","550790044","1","0.7","ppm","8","APPLETON AVE","24","100.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"07/17/1993","AQS","550790044","1","0.9","ppm","10","APPLETON AVE","24","100.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"07/18/1993","AQS","550790044","1","0.6","ppm","7","APPLETON AVE","24","100.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"07/19/1993","AQS","550790044","1","0.6","ppm","7","APPLETON AVE","24","100.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"07/20/1993","AQS","550790044","1","0.6","ppm","7","APPLETON AVE","24","100.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"07/21/1993","AQS","550790044","1","0.7","ppm","8","APPLETON AVE","24","100.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"07/22/1993","AQS","550790044","1","0.8","ppm","9","APPLETON AVE","24","100.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"07/23/1993","AQS","550790044","1","0.9","ppm","10","APPLETON AVE","24","100.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"07/24/1993","AQS","550790044","1","0.8","ppm","9","APPLETON AVE","24","100.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"07/25/1993","AQS","550790044","1","0.6","ppm","7","APPLETON AVE","24","100.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"07/26/1993","AQS","550790044","1","0.3","ppm","3","APPLETON AVE","24","100.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"07/27/1993","AQS","550790044","1","0.9","ppm","10","APPLETON AVE","24","100.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"07/28/1993","AQS","550790044","1","0.7","ppm","8","APPLETON AVE","24","100.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"07/29/1993","AQS","550790044","1","0.4","ppm","5","APPLETON AVE","24","100.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"07/30/1993","AQS","550790044","1","0.9","ppm","10","APPLETON AVE","24","100.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"07/31/1993","AQS","550790044","1","0.9","ppm","10","APPLETON AVE","24","100.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"08/01/1993","AQS","550790044","1","0.5","ppm","6","APPLETON AVE","24","100.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
"08/02/1993","AQS","550790044","1","0.6","ppm","7","APPLETON AVE","24","100.0000","42101","Carbon monoxide","33340","Milwaukee-Waukesha-West Allis, WI","55","Wisconsin","079","Milwaukee","43.092789397","-88.005643929"
